product_id,rating,review_text,review_date
P12573,5,I think every woman should carry this in their purse.  I love this and now I need each gloss!,2019-04-10
P454380,2,"I bought this sunscreen after hearing all the hype around it, and unfortunately I’m not blown away. I was hoping for better.I’ll start with the positives: it leaves zero white cast on the skin. There is no noticeable odor to it. It’s a higher SPF with it being SPF 40. It truly is undetectable on the skin. People say its a great base for makeup with its silicone primer like texture. The negatives: the texture is not pleasant, its like a silicone primer, but greasy feeling. If you use a decent amount of product (which you need to in order to get proper coverage), it pills up. I’d say my skin is slightly sensitive, and this completely broke me out- white heads, clogged pores, really deep, red pimples too. I don’t see myself using/repurchasing this again, which is too bad considering how hyped it is and how many people seem to have success with it.",2022-03-18
P443352,5,"This was a tried and true exfoliated. This is one of those cult favorite skin care items that does exactly what you’re looking for. It gave me a nice gentle exfoliation and as we know, exfoliaton is one of those steps you can’t skip. I use it about twice a week and my fave always feels nice and refreshed after. I get that nice dewy baby soft skin that everyone is after.",2021-06-18
P429952,4,I really love this mask. It provides amazing hydration and it’s super easy to use! The fact that you don’t have to rinse it off makes it so easy and worth it! Only reason this doesn’t have 5 stars is because I have super oily skin so I cannot use it as often as I would like.,2019-11-06
P394639,5,"I use this in between my serum and moisturizer. It’s a great addition to my regimen. I have slightly congested skin (moreso in the summer, of course) and I’m hoping this keeps hydrating without adding “slick“ in the summer months. I do feel an added pillowy, cushion effect from this product without any adverse reactions.",2015-05-11
P12573,5,Texture is perfect and highly moisturizing,2009-09-11
P429952,5,"Love this product, would like to purchase it again, wish its on sale soon",2020-03-08
P458219,5,My skin looks more refreshed after using this product. It makes my pores appear smaller and keeps my skin nice and hydrated. The scent of this product is nice and fresh. This is the perfect toner for the summer season. I love that I can just use my hands to pat this product onto my face.,2020-06-23
P248407,4,I have been really enjoying this product. It’s helped my skin a lot the last couple of weeks.,2016-04-11
P454794,5,This moisturizer is everything I’ve been looking for. It’s light weight and visibly makes my skin look better. I’ve definitely noticed a difference in the way my skin looks with foundation.,2018-07-11
P456412,5,"This cleanser is incredible. I was a Purity user before I discovered this because it removed makeup so well. Well this stuff is just as good at removing makeup and impurities, plus it feels so soothing on your skin. I keep one by my sink and one in my shower at all times.",2018-04-22
P302103,1,"I really wanted to like this product but I didn’t. The smell is really nice and luxurious, but I didn’t feel like it made my lips smooth. It wasn’t very hydrating for me.",2021-05-12
P232903,5,"Love this product so much! I’ve always had problems of finding the right acne spot treatment but, this has never disappointed me! It only dries out my pimple and not my skin. And, if doesn’t take long for the pimple to go away. I’ve probably used three bottles of these so I’ve decided to finally make a review. My face is so much better now because of this product!! Worth the money!!",2015-01-03
P7880,5,I’ve tried many cleansers and this is hands down the best. It removes even eye makeup and is totally non irritating. A+,2013-10-09
P471546,4,"I received this product complimentary from Influenster in exchange for my honest review. I have a love-hate relationship with this product. I do not like the consistency, it’s thick and goes on sticky. However once it’s warmed up it smooths out well and definitely helps even out my skin tone including redness. It’s lightweight once applied and is a good base for your foundation or cream.  It does not have a smell which is nice for a face product and lasts well throughout the day.  All in all I think this is a good product.",2021-02-20
P269122,4,"I feel like this product was an amazing cleanser. I am not sure why it is labeled a peel, but I felt like I got great results and my face felt really good.",2019-08-31
P427419,5,This product is very thick and you really dont need alot a little of it goes a long way i love it i love the tackiness it has when youre done applying it i havent had a problem with peeling although around the lid is messy and peeling like a bottle of glue with that being said i like this product on my skin and it hasnt effected my makeup application jts really affordable and worth the try!,2020-04-10
